date,price,sqft_lot,sqft_living,grade,lat,long,yr_built,yr_renovated
20141003,639000,8034,1990,10,47.561,-122.018,1989,0
20141010,403500,5621,700,6,47.734,-122.353,1945,0
20141001,585000,1156,1700,9,47.6373,-122.369,2002,0
20140826,216000,9000,860,6,47.4801,-122.315,1942,0
20140911,1150000,24437,3160,11,47.5531,-122.131,1991,0
20150416,575000,30056,2500,8,47.4468,-122.337,1954,0
20141114,430000,9460,3000,9,47.3959,-122.211,2001,0
20150324,660000,8195,1670,7,47.6627,-122.192,1954,1975
20150413,338000,6400,690,6,47.5287,-122.367,1943,0
20140529,400000,3867,1240,7,47.7157,-122.284,1987,0
20150220,210000,5000,900,6,47.2008,-121.995,1930,1990
20140522,305000,8100,2200,6,47.4945,-122.303,1942,0
20140820,365000,223898,960,6,47.6668,-121.892,1985,0
20140629,325000,6222,2130,7,47.5272,-122.276,1991,0
20141210,245000,8800,2020,8,47.3202,-122.384,1969,0
20140926,182000,7350,1060,7,47.3809,-122.287,1959,0
20140603,440000,6600,1230,7,47.5573,-122.282,1906,0
20140731,225000,12013,2510,8,47.3473,-122.314,1988,0
20150114,358000,12013,2510,8,47.3473,-122.314,1988,0
20141202,580000,5000,2720,7,47.6827,-122.376,1939,0
20150422,240000,8886,1070,7,47.3516,-122.166,1984,0
20150413,700000,43093,3580,8,47.5595,-121.901,1990,0
20140729,325000,8500,2230,8,47.2082,-122.009,1994,0
20141114,488000,10890,2500,7,47.7318,-122.239,1978,0
20140910,875000,4600,1670,8,47.6838,-122.332,1906,0
20140602,615000,9070,2150,8,47.7279,-122.107,1985,0
20141120,321000,4183,2020,7,47.3658,-122.017,2012,0
20140602,1035000,5750,2230,9,47.6938,-122.213,2003,0
20150424,299500,6300,740,6,47.5158,-122.376,1942,0
20150414,459000,9583,2020,7,47.7283,-122.238,1963,0
20140912,435000,4065,1730,8,47.5668,-122.005,1996,0
20141010,222000,8280,1370,7,47.4096,-122.172,1980,0
20141027,485000,6380,1210,7,47.6924,-122.321,1936,0
20150429,750000,2323,2160,9,47.6726,-122.39,2007,0
20141222,266000,6022,1550,8,47.3525,-122.304,1989,0
20140602,455000,6000,1170,7,47.6994,-122.354,1941,0
20150508,490000,215622,2020,7,47.4189,-122.499,1975,0
20150430,280000,8625,1740,7,47.3054,-122.38,1978,0
20140805,1450000,3900,3100,9,47.6385,-122.348,1923,0
20141217,291000,24330,1590,6,47.4906,-122.309,1942,0
20150417,745000,10126,2400,8,47.5726,-122.373,1981,0
20140807,685900,9142,2290,8,47.691,-122.387,1972,0
20140801,160000,7392,1610,7,47.3413,-122.28,1964,0
20150429,650000,9934,2240,8,47.6147,-122.166,1968,0
20150219,250000,6370,850,6,47.5198,-122.373,1951,0
20150218,265000,1458,920,7,47.7081,-122.342,1995,0
20141105,599000,6180,2590,7,47.551,-122.272,1960,0
20141105,199950,7260,1340,6,47.4934,-122.237,1944,0
20150428,712500,11201,2420,8,47.5459,-122.265,1948,1999
20141022,490000,4305,1420,7,47.6864,-122.311,1941,0
20140620,511500,6000,1360,7,47.6854,-122.288,1917,0
20150319,299000,6200,1510,6,47.5293,-122.274,1955,0
20140814,685000,25248,2650,9,47.7537,-122.373,1954,0
20140825,597000,4000,2120,7,47.688,-122.383,1927,0
20140908,210000,7200,1200,6,47.3746,-122.183,1977,0
20140530,659000,11375,3190,8,47.704,-122.3,1946,0
20140604,540000,4160,1050,7,47.6756,-122.3,1925,0
20150330,469000,22605,1300,7,47.5337,-122.187,1998,0
20150430,1065000,263538,3970,9,47.6067,-121.952,1991,0
20140714,575000,7500,2990,9,47.7707,-122.369,1972,0
20140731,725000,7042,2440,7,47.5731,-122.408,1941,0
20140917,299950,5400,1170,6,47.492,-122.172,1953,0
20150421,375000,18450,2270,7,47.3264,-122.262,1961,0
20141118,342450,5525,1280,7,47.7339,-122.336,1962,0
20141029,315000,3225,1950,7,47.5014,-122.226,2002,0
20141222,328000,3840,1930,7,47.5303,-122.346,1997,0
20140509,323000,7213,1970,8,47.4424,-122.126,1977,0
20141022,320000,3120,1820,7,47.5468,-122.274,1997,0
20141229,550000,4080,950,7,47.6765,-122.384,1924,0
20141121,1646000,16200,4010,8,47.6322,-122.216,1955,1990
20140520,1212500,16643,4560,12,47.5521,-122.115,1995,0
20140827,1200000,16643,4560,12,47.5521,-122.115,1995,0
20150121,120000,8924,1150,6,47.3865,-122.217,1943,0
20150430,175000,8924,1150,6,47.3865,-122.217,1943,0
20140916,169900,5800,910,5,47.2068,-121.992,1900,0
20140811,508000,7500,2890,8,47.7099,-122.23,1976,0
20141211,335000,6678,1070,7,47.7315,-122.357,1951,0
20140910,613200,3320,2050,7,47.6719,-122.301,1927,0
20140507,420000,3500,1040,6,47.588,-122.304,1904,0
20140825,1000000,8587,3320,11,47.691,-122.337,2008,0
20140617,342000,6180,740,6,47.5517,-122.272,1948,0
20140723,850000,90968,3380,9,47.5936,-122.077,1979,0
20141218,582000,4141,1210,7,47.686,-122.382,1942,0
20141031,475000,6031,2480,8,47.772,-122.297,2001,0
20140505,570000,6000,2010,8,47.6912,-122.115,1975,0
20150324,826600,5000,3230,7,47.6702,-122.3,1916,0
20141021,387000,1394,1170,8,47.6131,-122.297,2001,0
20140521,330000,9126,1250,7,47.7554,-122.076,1969,0
20140725,653450,49658,2070,8,47.5936,-122.013,1980,0
20140911,285000,3088,1050,7,47.5471,-121.996,2005,0
20140814,217000,7800,1400,7,47.4789,-122.159,1962,0
20150223,615000,12500,1120,7,47.6842,-122.2,1977,0
20140603,580135,5886,3150,8,47.4787,-122.122,2014,0
20140730,1150000,19767,4540,11,47.5445,-122.137,1998,0
20141029,231200,8821,1400,7,47.1949,-121.989,1991,0
20140616,680000,4950,2500,8,47.6964,-122.017,2010,0
20140725,267500,2153,1390,7,47.5506,-122.29,2001,0
20140804,942000,37200,3160,8,47.7214,-122.285,1939,0
20140619,435000,8065,1310,6,47.701,-122.368,1948,0
20140610,315000,3622,1740,7,47.5541,-122.29,1924,0
20140513,354901,1709,1490,8,47.7173,-122.299,2004,0
20141014,439888,6515,1300,8,47.7078,-122.013,2005,0
20150122,360000,3840,1460,8,47.533,-122.347,1928,0
20141231,205000,6621,1030,6,47.4857,-122.221,1955,0
20140612,299995,7500,1970,8,47.2658,-122.218,1988,0
20140923,150000,7275,790,6,47.4771,-122.174,1944,0
20140603,575000,33825,3800,10,47.3797,-122.152,1976,0
20150505,625000,12616,2168,7,47.4933,-122.367,1950,0
20140529,950000,13392,4140,11,47.5261,-122.144,2000,0
20150210,278800,7797,2440,8,47.3895,-122.222,1965,0
20141110,713500,4200,1720,8,47.6285,-122.301,1908,1992
20150325,1900000,11489,3020,10,47.5395,-122.21,1916,1988
20141028,439000,5009,2610,7,47.6969,-122.366,1988,0
20140926,425000,8086,1500,7,47.5584,-122.081,1981,0
20140825,252500,11280,2600,7,47.336,-122.304,1961,0
20140512,185000,8470,1370,7,47.2874,-122.192,1961,0
20140923,406550,15781,2400,7,47.622,-122.059,1974,0
20140630,243000,1758,1068,7,47.7527,-122.244,1990,0
20141201,500000,8994,2220,8,47.5473,-122.172,1962,0
20150513,204750,7575,880,7,47.3757,-122.304,1942,0
20140909,222000,9273,1310,7,47.3683,-122.147,1968,0
20140523,200000,11507,1350,7,47.4269,-122.197,1966,0
20141021,367000,1320,1400,8,47.7147,-122.356,2006,0
20150514,183000,7320,1170,7,47.4685,-122.282,1962,0
20141210,300000,1570,1020,7,47.5871,-122.317,2004,0
20140819,369000,3844,1300,7,47.7024,-122.355,1985,0
20140731,380000,16736,2010,6,47.7643,-122.352,1929,0
20150203,463000,5009,1590,6,47.7012,-122.322,1985,0
20141208,475000,9750,1470,7,47.7155,-122.194,1963,0
20150324,225000,14400,1580,7,47.2598,-122.281,1981,0
20150511,371000,9512,1970,8,47.4545,-122.146,1968,0
20140827,625000,3141,2330,8,47.5622,-122.392,2003,0
20140923,3200000,18200,7100,13,47.6427,-122.408,1933,2002
20150129,329000,10725,1230,7,47.4431,-121.772,1980,0
20150210,634000,13000,2570,7,47.7705,-122.371,1962,0
20141107,616000,6915,3440,10,47.3538,-122.004,2006,0
20150424,1824100,20053,3330,9,47.6395,-122.214,1968,1998
20150319,435000,2684,1780,7,47.7642,-122.149,2002,0
20150415,320000,6295,2110,8,47.3641,-122.193,2000,0
20150114,820000,8049,2770,9,47.6469,-122.081,2002,0
20140822,310000,3359,1590,7,47.7349,-121.986,2000,0
20141202,443750,968,1460,7,47.6601,-122.4,2003,0
20140605,795000,13084,2070,8,47.5606,-122.222,1967,0
20141104,475000,36862,2420,8,47.3264,-122.308,1957,0
20140515,585000,3750,2000,7,47.6618,-122.355,1921,0
20140729,315000,7338,1010,7,47.5123,-122.19,1981,0
20140917,635000,7238,3050,8,47.5772,-122.013,1989,0
20140528,305000,11776,1160,7,47.7427,-122.074,1968,0
20140516,785000,5440,2180,7,47.657,-122.345,1904,0
20141024,525000,6000,1560,6,47.6501,-122.384,1944,0
20150120,537000,3635,1580,7,47.6795,-122.371,1910,0
20150217,279950,8303,1660,7,47.4366,-122.171,1974,0
20141208,659000,9329,2350,8,47.583,-122.17,1977,0
20140821,203000,6650,1440,7,47.2896,-122.369,1980,0
20140909,782500,7806,2930,9,47.6219,-122.024,2005,0
20140610,250000,7560,1590,7,47.4016,-122.18,1984,0
20140805,279000,9450,1400,7,47.5051,-122.194,1955,0
20141125,664000,12196,3190,8,47.6309,-122.103,1979,0
20140917,2900000,4838,4580,11,47.6305,-122.354,1991,0
20150330,378500,6000,1830,7,47.5453,-122.279,1953,0
20140507,535000,149410,2720,9,47.7092,-121.892,1988,0
20140716,520000,22508,1360,7,47.7101,-122.226,1932,0
20150504,369950,4000,1520,6,47.531,-122.351,1943,0
20140924,545000,14585,2290,8,47.5874,-122.074,1981,0
20150504,360000,14092,2150,8,47.4621,-122.129,1991,0
20140805,760000,7645,1170,7,47.6077,-122.194,1955,0
20140916,450000,5488,1830,7,47.6914,-122.309,1939,0
20140502,612500,12261,2730,9,47.7419,-122.205,1991,0
20140701,280000,10710,1090,7,47.5,-122.169,1962,0
20150414,750000,9182,2560,9,47.5361,-122.051,1993,0
20140715,237000,6132,1160,7,47.5015,-122.173,1958,0
20141014,441500,4000,1010,7,47.6665,-122.287,1919,0
20150126,251000,7930,1650,7,47.3617,-122.05,1989,0
20141229,200000,31564,2120,7,47.4938,-122.298,1942,0
20140616,332000,2640,960,7,47.6223,-122.294,1908,0
20140826,401500,1114,1509,8,47.7048,-122.34,2014,0
20140926,585000,27122,2270,8,47.7637,-122.281,1957,0
20140702,340000,4805,1954,8,47.4297,-122.19,2005,0
20150112,920000,7694,2800,9,47.7095,-122.022,2005,0
20140613,153000,6405,1270,6,47.4959,-122.241,1944,0
20150105,299950,7601,1810,7,47.2857,-122.358,1986,0
20150512,440000,7517,2410,8,47.4388,-122.142,1983,0
20140915,293000,17383,1690,7,47.3691,-122.031,2003,0
20150329,203000,6000,1190,7,47.5026,-122.236,1952,2015
20150320,193000,6774,1280,7,47.2925,-122.219,1991,0
20150316,305000,7862,1460,7,47.7755,-122.299,1965,0
20140502,495000,6380,1600,8,47.701,-122.306,1959,0
20140902,420000,6000,1770,7,47.7135,-122.315,1952,0
20140905,569500,8190,2800,8,47.7695,-122.368,1971,0
20140515,620000,9185,2680,9,47.5738,-121.992,1989,0
20141211,466000,9460,1680,7,47.5525,-122.182,1959,0
20150324,355500,10032,1120,7,47.7182,-122.194,1962,0
20150508,687500,7200,1040,6,47.6823,-122.203,1955,0
20150411,432100,2240,1790,8,47.6343,-122.106,1975,0
20140721,500000,34848,2410,8,47.5694,-122.12,1976,0
20141010,690000,7313,3370,8,47.5632,-122.015,1988,0
20150102,350000,5150,800,6,47.5525,-122.274,1949,0
20140610,268000,5000,1380,7,47.5339,-122.293,1943,0
20140619,120000,39964,990,4,47.3577,-122.085,1945,0
20150218,285000,9229,1800,7,47.1927,-122.015,1994,0
20141008,365000,12327,1820,7,47.5767,-122.144,1955,0
20150408,635000,6842,2620,7,47.6846,-122.037,2002,0
20140708,630000,3507,2290,9,47.5545,-122.002,2005,0
20150305,450000,4466,2200,7,47.7005,-122.339,1968,0
20150304,590000,12600,2940,8,47.6294,-122.062,1974,0
20140909,895000,3618,1700,8,47.6336,-122.397,1950,0
20140514,160000,11900,860,6,47.3574,-122.186,1963,0
20140930,520000,5000,910,7,47.6733,-122.37,1924,0
20140806,432000,13059,2820,8,47.4508,-122.132,1976,0
20140519,141800,4743,930,5,47.4966,-122.187,1942,0
20140714,980000,4560,2190,8,47.662,-122.329,1910,0
20150416,1290000,7200,3430,9,47.6842,-122.196,2014,0
20141117,740000,6900,2560,8,47.686,-122.297,1959,0
20141010,230000,6450,770,6,47.531,-122.358,1948,0
20140623,3400000,17826,5230,10,47.5348,-122.243,2005,0
20150408,954500,9689,2440,8,47.6141,-122.111,1974,0
20150316,622000,3150,1650,8,47.6156,-122.297,1929,0
20150303,90000,4000,780,5,47.5424,-122.321,1905,0
20141029,342000,1634,1260,8,47.697,-122.349,1998,0
20140729,305000,4683,2320,7,47.3349,-122.059,2007,0
20140820,259900,8820,1560,7,47.3382,-122.257,1979,0
20140827,420000,6346,2330,6,47.5135,-122.38,1934,2014
20150304,250000,19570,1400,6,47.4724,-122.271,1929,0
20150323,249950,6875,1450,7,47.4205,-122.316,1961,0
20150217,199000,15120,1140,6,47.4521,-122.196,1932,0
20150407,355200,7320,1120,7,47.5103,-122.382,1954,0
20140909,425000,13709,1970,7,47.7562,-122.277,1955,0
20141112,379500,7128,1110,7,47.6968,-122.124,1980,0
20140819,860000,6923,3070,9,47.669,-122.172,2009,0
20140512,335000,4927,1940,8,47.4479,-122.12,2004,0
20141105,865000,12558,3050,10,47.6549,-122.089,1997,0
20150408,390000,3600,1240,7,47.5986,-122.298,1902,0
20140909,569950,7805,3380,8,47.4349,-122.328,2014,0
20150205,495500,7828,3190,9,47.5047,-122.144,2006,0
20141211,476500,10200,1670,7,47.5524,-122.267,1953,0
20140812,261000,11200,1660,7,47.5121,-122.168,1957,0
20140822,375000,9822,2070,7,47.566,-122.14,1955,0
20150422,550000,9822,2070,7,47.566,-122.14,1955,0
20140723,230000,4000,1430,7,47.5233,-122.284,1949,0
20150204,526750,10700,2270,8,47.741,-122.256,1963,0
20150304,606000,7680,1980,6,47.6839,-122.195,1911,0
20150424,368500,26400,2500,8,47.3444,-122.084,1977,0
20140929,275000,171190,1230,7,47.4397,-122.46,1973,0
20150422,342000,9023,1390,7,47.7754,-122.296,1955,0
20150327,278100,8520,2120,7,47.302,-122.373,1978,0
20141028,450000,4840,1540,7,47.5491,-122.375,1929,0
20140825,349950,5006,2000,7,47.466,-122.147,2005,0
20150410,425000,6053,2400,8,47.3869,-122.033,2001,0
20140626,435000,8751,2110,7,47.7617,-122.215,1962,0
20140626,460000,19017,2550,7,47.7682,-122.284,1961,0
20141222,323000,8114,1440,7,47.7639,-122.332,1963,0
20150430,325000,6827,810,6,47.5495,-122.357,1944,0
20140813,480000,4635,1170,6,47.6842,-122.359,1924,0
20150430,1325000,8400,3590,9,47.595,-122.173,1958,2007
20150427,210000,6485,2090,7,47.4958,-122.265,1956,0
20150401,920000,5750,3820,9,47.5581,-122.385,2000,0
20141202,399000,8290,1460,8,47.7246,-122.3,1959,0
20140818,631750,4063,2360,7,47.6902,-122.382,1940,0
20150326,184000,8680,1100,6,47.3072,-122.363,1962,0
20150416,333000,7208,2100,8,47.4478,-122.128,1974,0
20140620,218000,2841,1310,6,47.3502,-122.022,2004,0
20150224,258305,2964,750,5,47.5518,-122.277,1919,0
20140715,775000,5000,1720,8,47.6627,-122.355,1915,0
20140611,515000,19585,3370,7,47.7388,-122.339,1951,0
20140624,455000,1259,1200,8,47.6001,-122.298,2015,0
20150218,440000,6807,1830,7,47.7613,-122.322,1954,0
20140619,1440000,3819,3870,11,47.6452,-122.317,2002,0
20140714,850000,3707,2220,8,47.617,-122.286,1919,0
20150501,480000,21375,2920,8,47.7666,-122.265,1961,0
20141126,420000,27007,2540,8,47.4326,-122.155,1980,2014
20140912,408000,7100,1970,7,47.7353,-122.172,1976,0
20140820,278000,9752,2170,7,47.3355,-122.331,1962,0
20150122,1195000,1620,2350,9,47.6308,-122.279,2001,0
20140613,454000,39000,2630,9,47.4089,-122.149,1979,0
20150417,1851000,14866,4120,8,47.5571,-122.193,1965,0
20150505,499000,5000,2440,7,47.5407,-121.89,2007,0
20150218,590000,6625,3480,8,47.4815,-122.153,2012,0
20140730,385000,4805,1900,8,47.5686,-122.315,1999,0
20140924,1250000,10043,3160,9,47.7001,-122.238,2011,0
20140924,202200,2159,1330,8,47.3822,-122.32,1979,0
20150311,450000,13468,1420,7,47.6693,-122.176,1976,0
20150508,435000,233481,2570,8,47.4199,-122.034,1986,0
20150204,550000,43560,1270,5,47.3651,-122.165,1908,0
20150504,361000,5650,2470,7,47.5072,-122.252,1973,0
20150120,760000,12600,2590,9,47.5566,-122.162,1979,0
20140616,902000,8507,3030,9,47.6675,-122.176,2003,0
20150411,505000,4550,1240,7,47.5803,-122.398,1951,0
20150225,200000,8925,1040,6,47.3265,-122.335,1961,0
20150204,260000,6375,2320,7,47.3351,-122.282,1967,0
20140925,417000,5100,1190,7,47.6773,-122.382,1928,0
20150202,287500,8690,2030,8,47.3185,-122.391,1986,0
20150407,450000,10530,1390,7,47.7025,-122.196,1961,0
20150130,825000,4000,2050,8,47.6415,-122.373,1979,0
20140827,1475000,6179,3050,9,47.6253,-122.284,1926,0
20150225,319950,5500,1240,6,47.5257,-122.263,1921,0
20140828,682000,30000,3030,9,47.7468,-122.112,1981,0
20150506,560000,6000,1930,8,47.6516,-122.375,1956,0
20141230,350000,10344,1490,7,47.7517,-122.326,1985,0
20141028,270000,10215,1510,7,47.2078,-122.003,1995,0
20150305,284000,35100,1320,7,47.312,-122.129,1990,0
20140714,308000,4606,2330,8,47.3934,-122.184,2004,0
20140529,450000,7725,2240,7,47.5331,-122.365,1956,0
20140618,540000,34222,2050,8,47.7572,-122.022,1989,0
20140610,380000,11123,1680,7,47.7565,-122.361,1959,0
20150224,522500,122403,2200,7,47.6301,-121.911,1971,0
20141021,118000,7957,670,6,47.3594,-122.056,1978,0
20150423,280400,7210,1730,7,47.354,-122.315,1968,0
20140903,710000,41811,2710,8,47.5836,-122.046,1995,0
20140910,720000,25741,3410,8,47.6929,-121.868,1993,0
20140505,787000,7500,1330,8,47.6074,-122.195,1961,0
20150330,537000,2660,1990,8,47.732,-122.178,2012,0
20141103,650000,4450,1900,7,47.5834,-122.293,1916,0
20150106,154200,8640,1310,6,47.5104,-122.342,1948,0
20150115,238000,7260,1690,7,47.3001,-122.368,1979,0
20140804,285650,8199,1040,7,47.7348,-122.302,1953,0
20140807,485500,1286,1340,8,47.617,-122.309,2006,0
20150126,315000,7350,1120,7,47.7648,-122.31,1942,0
20140617,4668000,13068,9640,12,47.557,-122.21,1983,2009
20141117,627000,10525,2310,7,47.6727,-122.174,1965,0
20150410,525000,34528,2190,8,47.4594,-121.986,1994,0
20140919,526000,1281,1220,8,47.67,-122.317,2014,0
20150327,480000,3060,1200,7,47.679,-122.315,1910,0
20141008,970000,53696,3840,9,47.7322,-122.035,1996,0
20140811,640000,9973,2460,8,47.7133,-122.361,1965,0
20140627,279000,7950,1630,8,47.4224,-122.159,1985,0
20140710,303000,9750,970,6,47.5073,-122.372,1940,0
20140625,315000,5336,1780,6,47.5094,-122.263,1918,0
20150325,336500,7268,1760,7,47.4267,-122.148,1979,0
20141113,163250,8150,770,6,47.5324,-122.275,1951,0
20150218,444950,6927,1760,7,47.7623,-122.2,1962,0
20140801,285000,2446,990,7,47.5919,-122.297,1998,0
20150317,370000,4960,1250,7,47.6893,-122.325,1938,0
20141215,330000,5150,1440,7,47.5456,-122.356,1997,0
20140820,395000,4018,1960,7,47.5629,-122.32,1950,0
20150416,440000,5310,2510,7,47.5533,-122.304,1944,0
20140503,625000,6605,2920,8,47.4909,-122.144,2012,0
20140929,435000,46638,1730,8,47.4614,-121.709,1991,0
20141118,299950,2577,1570,7,47.7456,-121.984,2005,0
20140929,560000,4233,970,7,47.6384,-122.4,1944,0
20140520,380000,9764,2800,8,47.3543,-122.012,2002,0
20140519,333000,7800,1580,6,47.5848,-122.302,1906,0
20140610,499000,3000,1220,7,47.6823,-122.365,1926,0
20150224,386000,8000,1550,6,47.5536,-122.286,1980,0
20140922,320600,7620,1220,6,47.4564,-122.352,1947,2014
20140610,285000,18200,1651,6,47.4621,-122.461,1946,0
20140909,450000,7800,3150,8,47.5259,-122.279,2013,0
20141218,175000,7150,800,5,47.3788,-122.224,1933,0
20150421,544800,5857,3190,9,47.4575,-122.119,2004,0
20150121,220000,7587,1720,7,47.3175,-122.182,1981,0
20140905,374000,1695,1100,9,47.5663,-122.289,2009,0
20150227,200000,7896,1010,7,47.4046,-122.181,1984,0
20150506,259950,7896,1010,7,47.4046,-122.181,1984,0
20140722,255000,9222,1760,7,47.3099,-122.362,1971,0
20150323,447000,6750,1400,7,47.717,-122.226,1975,0
20150319,287000,8722,1820,7,47.2137,-121.989,1926,2008
20140930,344950,6950,1470,6,47.7619,-122.343,1932,0
20141010,212000,7000,770,6,47.5654,-121.89,1921,0
20140723,425000,11583,1340,7,47.709,-122.214,1962,0
20140904,170000,4560,480,5,47.5253,-121.826,1922,0
20150212,565000,4080,1260,7,47.6893,-122.354,1928,0
20140623,234000,11100,870,6,47.5038,-122.364,1940,0
20141009,1511250,12105,4010,11,47.554,-122.151,1983,0
20150126,345000,8414,2340,7,47.4685,-122.265,1993,0
20150427,415000,3172,1770,8,47.5164,-121.878,2009,0
20141010,760000,10637,2660,7,47.6945,-122.292,1922,0
20150226,484000,20001,3600,9,47.4484,-122.339,1976,0
20140926,360000,1107,1230,8,47.5475,-121.999,2006,0
20150224,875000,39586,3270,11,47.731,-122.078,1988,0
20140514,930000,20553,3100,10,47.7635,-122.377,1954,0
20140516,250000,6660,1900,7,47.3594,-122.054,1966,0
20150421,394000,2731,1750,8,47.5169,-121.878,2012,0
20150122,865000,11270,3380,9,47.6124,-122.06,2007,0
20140912,477500,6000,2090,7,47.5732,-122.413,1918,1985
20141217,1250000,12500,4120,8,47.5914,-122.385,1947,0
20140827,270000,7500,1260,6,47.772,-122.323,1947,0
20150428,567000,6875,1800,8,47.6773,-122.11,1974,0
20140602,635000,7200,1960,8,47.5655,-122.27,1940,0
20140911,1865000,6952,4460,10,47.6626,-122.269,1930,0
20140610,183000,9200,1330,7,47.2916,-122.185,1973,0
20150429,309933,78408,1820,6,47.3364,-122.128,1950,0
20150325,945800,9100,3360,8,47.5641,-122.149,1973,0
20140522,503000,59612,2860,8,47.3276,-122.389,1948,2003
20140814,220000,10200,1460,7,47.4238,-122.197,1957,0
20150401,335000,36769,1900,8,47.3041,-122.066,1987,0
20150422,650000,9927,1790,7,47.5822,-122.077,1969,0
20150203,511000,7600,3100,10,47.3892,-122.215,2005,0
20141217,275000,57063,900,6,47.4735,-121.786,1938,0
20150403,576250,5000,1530,7,47.6755,-122.37,1989,0
20150319,1452000,3128,2070,9,47.5686,-122.06,1988,0
20140619,186000,4320,1340,5,47.299,-122.228,1912,1993
20150505,655100,4160,1220,7,47.6746,-122.315,1922,0
20140505,328000,6500,2370,9,47.3328,-122.173,1998,0
20150310,441000,11036,1890,8,47.7426,-122.354,1973,0
20150414,370000,7725,1480,7,47.483,-122.163,1981,0
20150413,630000,8382,1050,7,47.5627,-122.221,1959,0
20150414,470500,14000,2070,7,47.7484,-122.237,1958,0
20150413,285950,6000,1170,6,47.5033,-122.331,1948,0
20150324,698000,7200,1090,7,47.5817,-122.241,1958,0
20140626,268000,6684,1650,7,47.4051,-122.184,1991,0
20150212,1625000,8112,4410,11,47.5888,-122.392,2003,0
20150330,355000,15000,1780,7,47.4239,-122.153,1993,0
20140917,299000,8778,1550,7,47.5413,-122.281,1952,0
20140521,1003000,6120,2290,7,47.6746,-122.327,1926,0
20150420,275000,8229,2220,7,47.3722,-122.22,1958,0
20150503,475000,10240,1150,6,47.5222,-122.357,1918,0
20140623,260000,37045,2000,8,47.3398,-122.071,1989,0
20140718,416000,7560,1270,7,47.7083,-122.357,1932,0
20141119,495000,11205,1810,7,47.5099,-122.262,1915,0
20150114,357500,8100,1450,6,47.7027,-122.289,1952,0
20140825,459500,1079,1170,7,47.6607,-122.333,2003,0
20140903,258000,6930,1730,8,47.2621,-122.308,1994,0
20150411,600000,98445,2680,8,47.5015,-122.108,1962,0
20140919,665000,24550,1260,7,47.5442,-122.396,1937,0
20141003,165000,10152,1020,6,47.4971,-122.168,1959,0
20140518,297000,8605,1970,7,47.1944,-122.013,1994,0
20141023,350000,5100,830,7,47.5259,-122.379,1942,0
20140513,2450000,11023,5030,11,47.5722,-122.236,2008,0
20150513,180000,9450,800,6,47.4563,-122.184,1958,0
20150407,339950,12092,1330,6,47.5102,-122.324,1981,0
20150127,365000,4700,1030,7,47.5118,-122.377,1952,0
20140605,955000,193593,5660,10,47.7064,-121.981,2001,0
20140527,732000,1987,2330,9,47.6735,-122.405,2004,0
20140616,500000,10800,1540,6,47.5763,-122.222,1947,0
20150213,610000,8560,2040,7,47.616,-122.115,1961,0
20140604,525000,7800,1540,8,47.7041,-122.288,2004,0
20140617,170000,13787,1920,7,47.4502,-122.277,1966,0
20140713,300000,3439,1870,7,47.3992,-122.163,2005,0
20141029,389500,12527,2960,9,47.3134,-122.35,1986,0
20150219,330000,10250,1690,7,47.4531,-122.344,1955,0
20141114,269950,7187,1610,7,47.3764,-122.117,1988,0
20140828,107000,4720,670,6,47.5243,-122.358,1948,0
20141202,249000,14626,1752,8,47.3755,-122.278,2005,0
20140818,442500,5920,1540,7,47.7148,-122.301,1935,0
20150417,579000,286181,3160,9,47.3401,-121.946,2002,0
20150121,621500,39634,2570,8,47.596,-122.08,1984,0
20141119,203000,7500,1370,7,47.4167,-122.322,1958,0
20140909,222900,5800,860,5,47.4979,-122.183,1942,0
20150409,453000,17400,1680,7,47.3836,-122.006,1991,0
20140625,190000,29258,930,6,47.4837,-122.236,1941,0
20150406,320000,7381,1820,7,47.4567,-122.171,1962,0
20141210,733500,4370,2120,8,47.606,-122.307,1904,0
20150218,555000,21785,3330,9,47.4725,-122.136,1994,0
20141215,364950,6170,2520,7,47.3522,-122.042,2003,0
20141120,490000,9247,1560,7,47.6954,-122.174,1989,0
20150427,688000,13526,2250,8,47.7108,-122.279,1957,0
20140711,165000,7768,640,6,47.515,-122.359,1942,0
20141113,506000,8370,3880,7,47.4811,-122.179,2004,0
20141209,2193000,7108,3360,10,47.6187,-122.284,1905,2004
20150429,754000,7800,2350,8,47.6225,-122.107,1968,0
20150417,949950,1989,2340,8,47.5193,-122.257,1959,0
20140822,443600,1056,1430,8,47.684,-122.388,2003,0
20140814,380600,12244,1920,7,47.7256,-121.97,1998,0
20150126,722800,14600,4330,10,47.6341,-122.044,1985,0
20150210,342888,5150,790,6,47.5528,-122.272,1948,0
20140916,555000,5946,2350,8,47.6879,-122.298,1957,0
20140603,613000,3068,1350,7,47.6099,-122.293,1991,0
20140702,480000,10052,1470,8,47.726,-122.316,1956,0
20150316,619500,5202,1680,7,47.6798,-122.206,1911,0
20140624,437000,8505,1890,8,47.6796,-122.115,1980,0
20150408,621000,9905,2030,8,47.5518,-122.184,1959,0
20140714,810000,4080,1760,8,47.675,-122.331,1906,0
20140527,415000,8868,1950,7,47.7538,-122.312,1964,0
20141113,250000,7404,1440,6,47.5328,-122.379,1918,0
20150413,585000,6000,2230,8,47.5373,-122.395,1968,0
20140528,220000,5002,1180,7,47.7529,-122.324,1946,0
20150422,580000,11900,2500,7,47.5915,-122.132,1963,0
